          * /home/aashreypatel/esim-workspace/invertor1/invertor1.cir
          Transient Analysis  Tue Oct  4 16:11:33  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
56	5.000001e-03	-5.18957e-06	1.421592e-05	
57	5.000001e-03	5.260510e-06	-1.42868e-05	
58	5.000001e-03	-5.27404e-06	1.430029e-05	
59	5.000002e-03	5.278276e-06	-1.43045e-05	
60	5.000004e-03	-5.27968e-06	1.430594e-05	
61	5.000007e-03	5.280381e-06	-1.43066e-05	
62	5.000014e-03	-5.28068e-06	1.430694e-05	
63	5.000027e-03	5.280836e-06	-1.43071e-05	
64	5.000054e-03	-5.28091e-06	1.430717e-05	
65	5.000106e-03	5.280946e-06	-1.43072e-05	
66	5.000212e-03	-5.28097e-06	1.430723e-05	
67	5.000424e-03	5.280973e-06	-1.43072e-05	
68	5.000847e-03	-5.28098e-06	1.430724e-05	
69	5.001694e-03	5.280980e-06	-1.43072e-05	
70	5.003387e-03	-5.28098e-06	1.430725e-05	
71	5.006773e-03	5.280982e-06	-1.43072e-05	
72	5.013545e-03	-5.28099e-06	1.430725e-05	
73	5.027090e-03	5.280982e-06	-1.43072e-05	
74	5.054180e-03	-5.28099e-06	1.430725e-05	
75	5.108359e-03	5.280982e-06	-1.43072e-05	
76	5.216717e-03	-5.28099e-06	1.430725e-05	
77	5.433434e-03	5.280982e-06	-1.43072e-05	
78	5.866868e-03	-5.28099e-06	1.430725e-05	
79	6.733735e-03	5.280982e-06	-1.43072e-05	
80	7.733735e-03	-5.28099e-06	1.430725e-05	
81	8.733735e-03	5.280982e-06	-1.43072e-05	
82	9.733735e-03	-5.28099e-06	1.430725e-05	
83	1.000000e-02	5.280982e-06	-1.43072e-05	
84	1.000000e-02	6.283324e-05	-7.48854e-05	
85	1.000000e-02	7.005017e-05	-1.35309e-04	
86	1.000000e-02	9.269447e-05	-2.43506e-04	
87	1.000000e-02	4.010381e-05	-2.82477e-04	
88	1.000000e-02	-2.10750e-05	-9.63408e-05	
89	1.000000e-02	9.278632e-06	-1.33220e-04	
90	1.000000e-02	-1.34804e-05	2.917000e-06	
91	1.000000e-02	1.234437e-05	-3.95610e-05	
92	1.000000e-02	-1.23867e-05	3.628261e-05	
93	1.000000e-02	1.236225e-05	-3.56142e-05	
94	1.000000e-02	-1.23443e-05	3.549504e-05	
95	1.000000e-02	1.233485e-05	-3.54540e-05	
96	1.000000e-02	-1.23300e-05	3.543661e-05	
97	1.000000e-02	1.232762e-05	-3.54285e-05	
98	1.000000e-02	-1.23264e-05	3.542464e-05	
99	1.000001e-02	1.232580e-05	-3.54227e-05	
100	1.000001e-02	-1.23255e-05	3.542175e-05	
101	1.000002e-02	1.232535e-05	-3.54213e-05	
102	1.000005e-02	-1.23253e-05	3.542104e-05	
103	1.000009e-02	1.232524e-05	-3.54209e-05	
104	1.000018e-02	-1.23252e-05	3.542086e-05	
105	1.000036e-02	1.232521e-05	-3.54208e-05	
106	1.000072e-02	-1.23252e-05	3.542081e-05	
107	1.000143e-02	1.232520e-05	-3.54208e-05	
108	1.000287e-02	-1.23252e-05	3.542080e-05	
109	1.000573e-02	1.232520e-05	-3.54208e-05	
110	1.001147e-02	-1.23252e-05	3.542080e-05	
111	1.002294e-02	1.232520e-05	-3.54208e-05	
112	1.004587e-02	-1.23252e-05	3.542080e-05	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	1.009175e-02	1.232520e-05	-3.54208e-05	
114	1.018349e-02	-1.23252e-05	3.542080e-05	
115	1.036699e-02	1.232520e-05	-3.54208e-05	
116	1.073398e-02	-1.23252e-05	3.542080e-05	
117	1.146795e-02	1.232520e-05	-3.54208e-05	
118	1.246795e-02	-1.23252e-05	3.542080e-05	
119	1.346795e-02	1.232520e-05	-3.54208e-05	
120	1.446795e-02	-1.23252e-05	3.542080e-05	
121	1.546795e-02	1.238211e-05	-3.54208e-05	
122	1.646795e-02	-1.23821e-05	3.542076e-05	
123	1.746795e-02	1.238211e-05	-3.54208e-05	
124	1.846795e-02	-1.23821e-05	3.542076e-05	
125	1.946795e-02	1.238211e-05	-3.54208e-05	
126	2.046795e-02	-1.23252e-05	3.542072e-05	
127	2.146795e-02	1.232518e-05	-3.54207e-05	
128	2.246795e-02	-1.23252e-05	3.542072e-05	
129	2.346795e-02	1.232518e-05	-3.54207e-05	
130	2.446795e-02	-1.23252e-05	3.542072e-05	
131	2.546795e-02	1.238205e-05	-3.54207e-05	
132	2.646795e-02	-1.23821e-05	3.542067e-05	
133	2.746795e-02	1.238205e-05	-3.54207e-05	
134	2.846795e-02	-1.23821e-05	3.542068e-05	
135	2.946795e-02	1.238205e-05	-3.54207e-05	
136	3.046795e-02	-1.23252e-05	3.542063e-05	
137	3.146795e-02	1.232516e-05	-3.54206e-05	
138	3.246795e-02	-1.23252e-05	3.542063e-05	
139	3.346795e-02	1.232516e-05	-3.54206e-05	
140	3.446795e-02	-1.23252e-05	3.542063e-05	
141	3.546795e-02	1.238199e-05	-3.54206e-05	
142	3.646795e-02	-1.23820e-05	3.542059e-05	
143	3.746795e-02	1.238199e-05	-3.54206e-05	
144	3.846795e-02	-1.23820e-05	3.542059e-05	
145	3.946795e-02	1.238199e-05	-3.54206e-05	
146	4.046795e-02	-1.23251e-05	3.542055e-05	
147	4.146795e-02	1.232514e-05	-3.54206e-05	
148	4.246795e-02	-1.23251e-05	3.542055e-05	
149	4.346795e-02	1.232514e-05	-3.54206e-05	
150	4.446795e-02	-1.23251e-05	3.542055e-05	
151	4.546795e-02	1.238193e-05	-3.54205e-05	
152	4.646795e-02	-1.23819e-05	3.542051e-05	
153	4.746795e-02	1.238193e-05	-3.54205e-05	
154	4.846795e-02	-1.23819e-05	3.542051e-05	
155	4.946795e-02	1.238193e-05	-3.54205e-05	
156	5.046795e-02	-1.23251e-05	3.542047e-05	
157	5.146795e-02	1.232512e-05	-3.54205e-05	
158	5.246795e-02	-1.23251e-05	3.542047e-05	
159	5.346795e-02	1.232512e-05	-3.54205e-05	
160	5.446795e-02	-1.23251e-05	3.542047e-05	
161	5.546795e-02	1.238187e-05	-3.54204e-05	
162	5.646795e-02	-1.23819e-05	3.542043e-05	
163	5.746795e-02	1.238187e-05	-3.54204e-05	
164	5.846795e-02	-1.23819e-05	3.542043e-05	
165	5.946795e-02	1.238187e-05	-3.54204e-05	
166	6.046795e-02	-1.23251e-05	3.542038e-05	
167	6.146795e-02	1.232510e-05	-3.54204e-05	
168	6.246795e-02	-1.23251e-05	3.542038e-05	
169	6.346795e-02	1.232510e-05	-3.54204e-05	
170	6.446795e-02	-1.23251e-05	3.542038e-05	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	6.546795e-02	1.238181e-05	-3.54203e-05	
172	6.646795e-02	-1.23818e-05	3.542034e-05	
173	6.746795e-02	1.238181e-05	-3.54203e-05	
174	6.846795e-02	-1.23818e-05	3.542034e-05	
175	6.946795e-02	1.238181e-05	-3.54203e-05	
176	7.046795e-02	-1.23251e-05	3.542030e-05	
177	7.146795e-02	1.232508e-05	-3.54203e-05	
178	7.246795e-02	-1.23251e-05	3.542030e-05	
179	7.346795e-02	1.232508e-05	-3.54203e-05	
180	7.446795e-02	-1.23251e-05	3.542030e-05	
181	7.546795e-02	1.238175e-05	-3.54203e-05	
182	7.646795e-02	-1.23817e-05	3.542026e-05	
183	7.746795e-02	1.238175e-05	-3.54203e-05	
184	7.846795e-02	-1.23817e-05	3.542026e-05	
185	7.946795e-02	1.238175e-05	-3.54203e-05	
186	8.046795e-02	-1.23251e-05	3.542022e-05	
187	8.146795e-02	1.232506e-05	-3.54202e-05	
188	8.246795e-02	-1.23251e-05	3.542022e-05	
189	8.346795e-02	1.232506e-05	-3.54202e-05	
190	8.446795e-02	-1.23251e-05	3.542022e-05	
191	8.546795e-02	1.238169e-05	-3.54202e-05	
192	8.646795e-02	-1.23817e-05	3.542018e-05	
193	8.746795e-02	1.238169e-05	-3.54202e-05	
194	8.846795e-02	-1.23817e-05	3.542018e-05	
195	8.946795e-02	1.238169e-05	-3.54202e-05	
196	9.046795e-02	-1.23250e-05	3.542014e-05	
197	9.146795e-02	1.232504e-05	-3.54201e-05	
198	9.246795e-02	-1.23250e-05	3.542014e-05	
199	9.346795e-02	1.232504e-05	-3.54201e-05	
200	9.446795e-02	-1.23250e-05	3.542014e-05	
201	9.546795e-02	1.238163e-05	-3.54201e-05	
202	9.646795e-02	-1.23816e-05	3.542009e-05	
203	9.746795e-02	1.238163e-05	-3.54201e-05	
204	9.846795e-02	-1.23816e-05	3.542009e-05	
205	9.946795e-02	1.238162e-05	-3.54201e-05	
206	1.000000e-01	-1.23816e-05	3.542009e-05	
